pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
2.0,1.2,70.9,90.9,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.163720
2.0,1.2,70.8,90.8,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.210392
2.0,1.2,70.7,90.7,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.255342
2.0,1.2,70.7,90.6,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.296265
2.0,1.2,70.6,90.5,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.337366
2.0,1.2,70.5,90.4,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.378159
2.0,1.2,70.5,90.4,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.418925
2.0,1.2,70.4,90.3,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.459646
2.0,1.2,70.4,90.2,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.501741
2.0,1.2,70.3,90.1,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.543350
2.0,1.2,70.2,90.1,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.585279
2.0,1.2,70.2,90.0,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.626975
2.0,1.2,70.1,89.9,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.671494
2.0,1.2,70.0,89.8,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.720693
2.0,1.2,70.0,89.7,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.767599
2.0,1.2,69.9,89.6,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.820902
2.0,1.2,69.8,89.5,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.911094
2.0,1.2,69.7,89.4,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:46.963174
2.0,1.2,69.6,89.3,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:47.004200
2.0,1.2,69.6,89.2,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:47.060954
2.0,1.2,69.5,89.1,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:47.117382
2.0,1.2,69.4,89.0,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:47.254589
2.0,1.2,69.2,88.7,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:47.312756
2.0,1.2,69.1,88.6,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:47.367876
2.0,1.2,69.0,88.4,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:47.467711
2.0,1.2,68.9,88.3,0.0,0.1356333399,0.0000901018,3194882.7,4.0,600,2021-09-06 20:26:47.557024
2.0,1.2,68.8,88.2,0.0,0.0652538032,0.0001066256,3734565.5,4.0,600,2021-09-06 20:26:47.608987
2.0,1.2,68.7,88.1,0.0,0.0652538032,0.0001066256,3734565.5,4.0,600,2021-09-06 20:26:47.658377
2.0,1.2,68.6,88.0,0.0,0.0652538032,0.0001066256,3734565.5,4.0,600,2021-09-06 20:26:47.713642
