pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
2.0,0.0,0.0,0.0,0.0,0.0002004861,0.0000000000,3702836.0,4.0,100,2021-09-02 20:38:06.134135
2.0,0.0,0.0,0.0,0.0,0.0001914052,0.0000000000,3502619.6,4.0,100,2021-09-02 20:38:06.222932
2.0,0.0,0.0,0.0,0.0,0.0001913654,0.0000000000,3501694.1,4.0,100,2021-09-02 20:38:06.261550
2.0,0.0,0.0,0.0,0.0,0.0001913267,0.0000000000,3500890.5,4.0,100,2021-09-02 20:38:06.297825
2.0,0.0,0.0,0.0,0.0,0.0001912870,0.0000000000,3500013.8,4.0,100,2021-09-02 20:38:06.329628
2.0,0.0,0.0,0.0,0.0,0.0001912516,0.0000000000,3499234.5,4.0,100,2021-09-02 20:38:06.361361
2.0,0.0,0.0,0.0,0.0,0.0001912173,0.0000000000,3498479.5,4.0,100,2021-09-02 20:38:06.393028
2.0,0.0,0.0,0.0,0.0,0.0001911819,0.0000000000,3497700.2,4.0,100,2021-09-02 20:38:06.424476
2.0,0.0,0.0,0.0,0.0,0.0001911466,0.0000000000,3496920.9,4.0,100,2021-09-02 20:38:06.456363
2.0,0.0,0.0,0.0,0.0,0.0001911112,0.0000000000,3496141.6,4.0,100,2021-09-02 20:38:06.488410
2.0,0.0,0.0,0.0,0.0,0.0001910758,0.0000000000,3495362.3,4.0,100,2021-09-02 20:38:06.520800
2.0,0.0,0.0,0.0,0.0,0.0001910405,0.0000000000,3494583.0,4.0,100,2021-09-02 20:38:06.553561
2.0,0.0,0.0,0.0,0.0,0.0001910040,0.0000000000,3493779.3,4.0,100,2021-09-02 20:38:06.585675
2.0,0.0,0.0,0.0,0.0,0.0001909686,0.0000000000,3493000.0,4.0,100,2021-09-02 20:38:06.618226
2.0,0.0,0.0,0.0,0.0,0.0001909321,0.0000000000,3492196.4,4.0,100,2021-09-02 20:38:06.650598
2.0,0.0,0.0,0.0,0.0,0.0001908968,0.0000000000,3491417.1,4.0,100,2021-09-02 20:38:06.683292
2.0,0.0,0.0,0.0,0.0,0.0001908614,0.0000000000,3490637.8,4.0,100,2021-09-02 20:38:06.714695
2.0,0.0,0.0,0.0,0.0,0.0001908260,0.0000000000,3489858.5,4.0,100,2021-09-02 20:38:06.747099
2.0,0.0,0.0,0.0,0.0,0.0001907895,0.0000000000,3489054.8,4.0,100,2021-09-02 20:38:06.779726
2.0,0.0,0.0,0.0,0.0,0.0001907542,0.0000000000,3488275.5,4.0,100,2021-09-02 20:38:06.812591
2.0,0.0,0.0,0.0,0.0,0.0001907177,0.0000000000,3487447.5,4.0,100,2021-09-02 20:38:06.845284
2.0,0.0,0.0,0.0,0.0,0.0001906812,0.0000000000,3486668.2,4.0,100,2021-09-02 20:38:06.877829
