pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:37.827473
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:37.865370
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:37.910843
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:37.955636
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.006362
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.039065
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.076055
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.116825
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.163937
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.214694
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.257574
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.295057
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.329078
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.408360
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.444985
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.485015
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.521415
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.556809
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.595090
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.631535
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.671384
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.720180
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.760748
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.802563
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.841512
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.883119
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.922102
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.961616
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:38.997345
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:39.036963
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:39.075412
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:39.117292
2.0,0.0,0.0,0.0,0.0,0.0002364228,0.0000000000,0.0,4.0,500,2021-09-02 20:42:39.156862
