pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
2.0,0.1,800.8,879.7,0.0,0.0887696452,0.0000000000,552432.0,4.0,50,2021-09-02 20:25:04.054236
2.0,0.1,800.8,879.7,0.0,0.0886956314,0.0000000000,551957.8,4.0,50,2021-09-02 20:25:04.092205
2.0,0.1,800.8,879.7,0.0,0.0886196697,0.0000000000,551495.8,4.0,50,2021-09-02 20:25:04.130713
2.0,0.1,800.8,879.7,0.0,0.0885417604,0.0000000000,550997.4,4.0,50,2021-09-02 20:25:04.171132
2.0,0.1,800.8,879.7,0.0,0.0884638511,0.0000000000,550511.0,4.0,50,2021-09-02 20:25:04.211948
2.0,0.1,800.8,879.7,0.0,0.0883878894,0.0000000000,550049.0,4.0,50,2021-09-02 20:25:04.248791
2.0,0.1,800.8,879.7,0.0,0.0883119278,0.0000000000,549562.7,4.0,50,2021-09-02 20:25:04.290599
2.0,0.1,800.8,879.7,0.0,0.0882320707,0.0000000000,549064.2,4.0,50,2021-09-02 20:25:04.331786
2.0,0.1,800.8,879.7,0.0,0.0881502659,0.0000000000,548553.6,4.0,50,2021-09-02 20:25:04.374356
2.0,0.1,800.8,879.7,0.0,0.0880723566,0.0000000000,548067.3,4.0,50,2021-09-02 20:25:04.413753
2.0,0.1,800.8,879.7,0.0,0.0879772402,0.0000000000,547556.6,4.0,50,2021-09-02 20:25:04.455238
2.0,0.1,800.8,879.7,0.0,0.0878427530,0.0000000000,546705.5,4.0,50,2021-09-02 20:25:04.522597
2.0,0.1,800.8,879.7,0.0,0.0877686876,0.0000000000,546243.5,4.0,50,2021-09-02 20:25:04.563455
2.0,0.1,800.8,879.7,0.0,0.0876848768,0.0000000000,545732.9,4.0,50,2021-09-02 20:25:04.606967
2.0,0.1,800.8,879.7,0.0,0.0876069132,0.0000000000,545234.4,4.0,50,2021-09-02 20:25:04.646895
2.0,0.1,800.8,879.7,0.0,0.0875289496,0.0000000000,544748.1,4.0,50,2021-09-02 20:25:04.686544
2.0,0.1,800.8,879.7,0.0,0.0874490369,0.0000000000,544249.6,4.0,50,2021-09-02 20:25:04.727132
