pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.065910
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.110069
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.152910
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.195110
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.236988
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.279005
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.322238
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.364994
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.408380
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.451223
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.495619
2.0,0.0,0.0,0.0,0.0,0.0004075709,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.539449
2.0,0.0,0.0,0.0,0.0,0.0004048270,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.582643
2.0,0.0,0.0,0.0,0.0,0.0004048270,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.753190
2.0,0.0,0.0,0.0,0.0,0.0004048270,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.807099
2.0,0.0,0.0,0.0,0.0,0.0004048270,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.850919
2.0,0.0,0.0,0.0,0.0,0.0004048270,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.894242
2.0,0.0,0.0,0.0,0.0,0.0004048270,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.939011
2.0,0.0,0.0,0.0,0.0,0.0004048270,0.0000000000,0.0,2.0,50,2021-08-17 18:39:52.981054
2.0,0.0,0.0,0.0,0.0,0.0004048270,0.0000000000,0.0,2.0,50,2021-08-17 18:39:53.024358
2.0,0.0,0.0,0.0,0.0,0.0004048270,0.0000000000,0.0,2.0,50,2021-08-17 18:39:53.066679
