pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
5.0,0.7,576.5,616.2,0.0,0.1894859836,0.0027904232,11368489.7,10.0,500,2021-07-26 13:23:06.127245
5.0,0.7,576.1,615.7,0.0,0.1894801533,0.0027904232,11365857.7,10.0,500,2021-07-26 13:23:06.266661
5.0,0.7,574.3,613.8,0.0,0.1894577288,0.0027904232,11361626.3,10.0,500,2021-07-26 13:23:06.468158
5.0,0.7,572.5,611.9,0.0,0.1894356407,0.0027904232,11359399.3,10.0,500,2021-07-26 13:23:06.578211
5.0,0.7,572.1,611.0,0.0,0.1894252134,0.0027904232,11357475.9,10.0,500,2021-07-26 13:23:06.672494
5.0,0.7,570.7,609.9,0.0,0.1894129920,0.0027904232,11355289.4,10.0,500,2021-07-26 13:23:06.965796
5.0,0.7,568.0,607.0,0.0,0.1893688159,0.0027904232,11347251.8,10.0,500,2021-07-26 13:23:07.176121
5.0,0.7,566.7,605.2,0.0,0.1550016727,0.0000000000,10428648.3,10.0,500,2021-07-26 13:23:07.387312
5.0,0.6,564.5,603.2,0.0,0.1549793055,0.0000000000,10424538.4,10.0,500,2021-07-26 13:23:07.476740
5.0,0.6,563.6,602.3,0.0,0.1549679566,0.0000000000,10420894.1,10.0,500,2021-07-26 13:23:07.661553
5.0,0.5,561.7,600.3,0.0,0.1212301725,0.0000000000,9469084.6,10.0,500,2021-07-26 13:23:07.781507
5.0,0.5,560.8,599.3,0.0,0.1212387929,0.0000000000,9465480.8,10.0,500,2021-07-26 13:23:07.963486
5.0,0.5,559.0,597.4,0.0,0.1212165359,0.0000000000,9461553.1,10.0,500,2021-07-26 13:23:08.161680
5.0,0.5,557.2,595.5,0.0,0.1211954908,0.0000000000,9459042.6,10.0,500,2021-07-26 13:23:08.280195
5.0,0.5,556.3,594.6,0.0,0.0952419153,0.0000000000,8560912.8,10.0,500,2021-07-26 13:23:08.458068
5.0,0.5,555.2,593.3,0.0,0.0952408586,0.0000000000,8557045.9,10.0,500,2021-07-26 13:23:08.665513
5.0,0.5,552.7,590.7,0.0,0.0952320487,0.0000000000,8552794.2,10.0,500,2021-07-26 13:23:08.857750
5.0,0.5,551.0,588.8,0.0,0.0952101683,0.0000000000,8548846.3,10.0,500,2021-07-26 13:23:09.068839
