pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
60.0,0.0,0.0,0.0,0.0,0.0164010934,0.0000000000,0.0,120.0,300,2021-07-26 16:41:01.455971
60.0,0.0,0.0,0.0,0.0,0.0162641824,0.0000000000,0.0,120.0,300,2021-07-26 16:41:04.253708
60.0,0.0,0.0,0.0,0.0,0.0159365133,0.0000000000,0.0,120.0,300,2021-07-26 16:41:06.118171
60.0,0.0,0.0,0.0,0.0,0.0154825570,0.0000000000,0.0,120.0,300,2021-07-26 16:41:08.421518
60.0,0.0,0.0,0.0,0.0,0.0145803473,0.0000000000,0.0,120.0,300,2021-07-26 16:41:11.624189
60.0,0.0,0.0,0.0,0.0,0.0138443050,0.0000000000,0.0,120.0,300,2021-07-26 16:41:12.918647
60.0,0.0,0.0,0.0,0.0,0.0133429701,0.0000000000,0.0,120.0,300,2021-07-26 16:41:14.697037
60.0,0.0,0.0,0.0,0.0,0.0126113836,0.0000000000,0.0,120.0,300,2021-07-26 16:41:17.090105
60.0,0.0,0.0,0.0,0.0,0.0117797783,0.0000000000,0.0,120.0,300,2021-07-26 16:41:19.732178
60.0,0.0,0.0,0.0,0.0,0.0110517048,0.0000000000,0.0,120.0,300,2021-07-26 16:41:21.285753
60.0,0.0,0.0,0.0,0.0,0.0104369545,0.0000000000,0.0,120.0,300,2021-07-26 16:41:23.802283
60.0,0.0,0.0,0.0,0.0,0.0097472163,0.0000000000,0.0,120.0,300,2021-07-26 16:41:27.015091
60.0,0.0,0.0,0.0,0.0,0.0087603170,0.0000000000,0.0,120.0,300,2021-07-26 16:41:29.804100
60.0,0.0,0.0,0.0,0.0,0.0076131105,0.0000000000,0.0,120.0,300,2021-07-26 16:41:32.922761
60.0,0.0,0.0,0.0,0.0,0.0060627777,0.0000000000,0.0,120.0,300,2021-07-26 16:41:34.891019
60.0,0.0,0.0,0.0,0.0,0.0046367103,0.0000000000,0.0,120.0,300,2021-07-26 16:41:37.904659
60.0,0.0,0.0,0.0,0.0,0.0028118962,0.0000000000,0.0,120.0,300,2021-07-26 16:41:43.323162
60.0,0.0,0.0,0.0,0.0,0.0006001085,0.0000000000,0.0,120.0,300,2021-07-26 16:41:46.808122
60.0,0.0,0.0,0.0,0.0,0.0000910748,0.0000000000,0.0,120.0,300,2021-07-26 16:41:49.117261
60.0,0.0,0.0,0.0,0.0,0.0000525565,0.0000000000,0.0,120.0,300,2021-07-26 16:41:50.186108
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:41:52.798754
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:41:56.818227
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:41:59.301058
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:42:02.428252
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:42:04.188821
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:42:05.691441
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:42:07.814388
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:42:10.131614
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:42:12.704996
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:42:15.089068
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:42:15.729748
60.0,0.0,0.0,0.0,0.0,0.0000000000,0.0000000000,0.0,120.0,300,2021-07-26 16:42:16.553732
