pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
2.0,0.0,0.0,0.0,0.0,0.0001846739,0.0000000000,6200496.8,4.0,700,2021-09-06 20:25:41.999732
2.0,0.0,0.0,0.0,0.0,0.0001846732,0.0000000000,6200672.4,4.0,700,2021-09-06 20:25:42.045195
2.0,0.0,0.0,0.0,0.0,0.0001846723,0.0000000000,6200885.7,4.0,700,2021-09-06 20:25:42.097209
2.0,0.0,0.0,0.0,0.0,0.0001846712,0.0000000000,6201170.1,4.0,700,2021-09-06 20:25:42.164405
2.0,0.0,0.0,0.0,0.0,0.0001846702,0.0000000000,6201387.6,4.0,700,2021-09-06 20:25:42.214511
2.0,0.0,0.0,0.0,0.0,0.0001846693,0.0000000000,6201596.7,4.0,700,2021-09-06 20:25:42.268441
2.0,0.0,0.0,0.0,0.0,0.0001846684,0.0000000000,6201818.3,4.0,700,2021-09-06 20:25:42.315190
2.0,0.0,0.0,0.0,0.0,0.0001846677,0.0000000000,6201989.8,4.0,700,2021-09-06 20:25:42.359502
2.0,0.0,0.0,0.0,0.0,0.0001846669,0.0000000000,6202186.3,4.0,700,2021-09-06 20:25:42.404706
2.0,0.0,0.0,0.0,0.0,0.0001846659,0.0000000000,6202424.7,4.0,700,2021-09-06 20:25:42.459829
2.0,0.0,0.0,0.0,0.0,0.0001846651,0.0000000000,6202596.2,4.0,700,2021-09-06 20:25:42.505092
2.0,0.0,0.0,0.0,0.0,0.0001846643,0.0000000000,6202805.2,4.0,700,2021-09-06 20:25:42.555234
2.0,0.0,0.0,0.0,0.0,0.0001846634,0.0000000000,6203010.2,4.0,700,2021-09-06 20:25:42.604651
2.0,0.0,0.0,0.0,0.0,0.0001846625,0.0000000000,6203210.9,4.0,700,2021-09-06 20:25:42.654651
2.0,0.0,0.0,0.0,0.0,0.0001846616,0.0000000000,6203428.4,4.0,700,2021-09-06 20:25:42.704062
