pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
10.0,0.0,0.0,0.0,0.0,0.0012511452,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:41.909942
10.0,0.0,0.0,0.0,0.0,0.0012511449,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:41.948798
10.0,0.0,0.0,0.0,0.0,0.0012511446,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:41.993440
10.0,0.0,0.0,0.0,0.0,0.0012511442,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:42.034998
10.0,0.0,0.0,0.0,0.0,0.0012523481,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:42.220450
10.0,0.0,0.0,0.0,0.0,0.0012523185,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:42.328656
10.0,0.0,0.0,0.0,0.0,0.0012523044,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:42.430295
10.0,0.0,0.0,0.0,0.0,0.0012517851,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:42.611548
10.0,0.0,0.0,0.0,0.0,0.0012517561,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:42.807612
10.0,0.0,0.0,0.0,0.0,0.0012517384,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:42.905475
10.0,0.0,0.0,0.0,0.0,0.0012520798,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:43.006441
10.0,0.0,0.0,0.0,0.0,0.0012520649,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:43.120930
10.0,0.0,0.0,0.0,0.0,0.0012520377,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:43.233122
10.0,0.0,0.0,0.0,0.0,0.0012507586,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:43.328106
10.0,0.0,0.0,0.0,0.0,0.0012506852,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:43.528340
10.0,0.0,0.0,0.0,0.0,0.0012506598,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:43.624792
10.0,0.0,0.0,0.0,0.0,0.0012505764,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:43.727895
10.0,0.0,0.0,0.0,0.0,0.0012505499,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:43.827231
10.0,0.0,0.0,0.0,0.0,0.0012505199,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:43.929119
10.0,0.0,0.0,0.0,0.0,0.0012505083,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:44.018345
10.0,0.0,0.0,0.0,0.0,0.0012484819,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:44.129114
10.0,0.0,0.0,0.0,0.0,0.0012484676,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:44.309577
10.0,0.0,0.0,0.0,0.0,0.0012484512,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:44.410563
10.0,0.0,0.0,0.0,0.0,0.0012475762,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:44.508981
10.0,0.0,0.0,0.0,0.0,0.0012457218,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:44.727868
10.0,0.0,0.0,0.0,0.0,0.0012442738,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:44.924115
10.0,0.0,0.0,0.0,0.0,0.0012442690,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:45.053106
10.0,0.0,0.0,0.0,0.0,0.0012442425,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:45.131372
10.0,0.0,0.0,0.0,0.0,0.0012442158,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:45.409059
10.0,0.0,0.0,0.0,0.0,0.0012454523,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:45.529000
10.0,0.0,0.0,0.0,0.0,0.0012454104,0.0000000000,0.0,20.0,1000,2021-08-17 11:54:45.629785
