pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
10.0,0.0,0.0,0.0,0.0,0.0006455075,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:23.794558
10.0,0.0,0.0,0.0,0.0,0.0006455003,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:23.841217
10.0,0.0,0.0,0.0,0.0,0.0006455293,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:23.890950
10.0,0.0,0.0,0.0,0.0,0.0006455215,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:23.942954
10.0,0.0,0.0,0.0,0.0,0.0006455140,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:24.039249
10.0,0.0,0.0,0.0,0.0,0.0006460781,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:24.341629
10.0,0.0,0.0,0.0,0.0,0.0006459897,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:24.638063
10.0,0.0,0.0,0.0,0.0,0.0006459238,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:24.941307
10.0,0.0,0.0,0.0,0.0,0.0006452027,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:25.450920
10.0,0.0,0.0,0.0,0.0,0.0006451897,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:25.492998
10.0,0.0,0.0,0.0,0.0,0.0006451775,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:25.534496
10.0,0.0,0.0,0.0,0.0,0.0006451648,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:25.581212
10.0,0.0,0.0,0.0,0.0,0.0006451384,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:25.674923
10.0,0.0,0.0,0.0,0.0,0.0006451097,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:25.837650
10.0,0.0,0.0,0.0,0.0,0.0006450735,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:25.890926
10.0,0.0,0.0,0.0,0.0,0.0006450510,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:25.966986
10.0,0.0,0.0,0.0,0.0,0.0006449953,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:26.238939
10.0,0.0,0.0,0.0,0.0,0.0006457064,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:26.640861
10.0,0.0,0.0,0.0,0.0,0.0006429359,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:27.134887
10.0,0.0,0.0,0.0,0.0,0.0006427746,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:27.381475
10.0,0.0,0.0,0.0,0.0,0.0006426726,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:27.468234
10.0,0.0,0.0,0.0,0.0,0.0006426226,0.0000000000,0.0,20.0,8000,2021-09-06 15:19:27.567044
10.0,0.0,0.0,0.0,0.0,0.0078419516,0.0000000000,523582.8,20.0,8000,2021-09-06 15:19:27.669771
10.0,14.8,104.4,82.5,0.0,0.0078419576,0.0000000000,523582.8,20.0,8000,2021-09-06 15:19:27.755577
10.0,14.8,104.4,82.5,0.0,0.0078419651,0.0000000000,523582.8,20.0,8000,2021-09-06 15:19:27.858112
