pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
9.0,0.0,0.1,0.0,0.0,0.0002705890,0.0000000000,110295.2,18.0,4000,2022-03-02 08:30:56.426208
9.0,0.0,0.1,0.0,0.0,0.0002706431,0.0000000000,110312.4,18.0,4000,2022-03-02 08:30:56.478746
9.0,0.0,0.1,0.0,0.0,0.0002707652,0.0000000000,110351.0,18.0,4000,2022-03-02 08:30:56.578766
9.0,0.0,0.1,0.0,0.0,0.0002708124,0.0000000000,110366.0,18.0,4000,2022-03-02 08:30:56.620690
9.0,0.0,0.1,0.0,0.0,0.0002704745,0.0000000000,110419.2,18.0,4000,2022-03-02 08:30:56.766308
9.0,0.0,0.1,0.0,0.0,0.0002707070,0.0000000000,110526.1,18.0,4000,2022-03-02 08:30:57.061403
9.0,0.0,0.1,0.0,0.0,0.0002709274,0.0000000000,110600.5,18.0,4000,2022-03-02 08:30:57.267116
9.0,0.0,0.1,0.0,0.0,0.0002706156,0.0000000000,110640.2,18.0,4000,2022-03-02 08:30:57.456788
9.0,0.0,0.1,0.0,0.0,0.0002703796,0.0000000000,110752.5,18.0,4000,2022-03-02 08:30:57.755436
9.0,0.0,8.3,6.5,0.0,0.0002738324,0.0000000000,109956.4,18.0,4000,2022-03-02 08:30:57.881605
9.0,0.0,8.4,6.5,0.0,0.0002742084,0.0000000000,110114.9,18.0,4000,2022-03-02 08:30:58.168883
9.0,0.0,8.4,6.5,0.0,0.0002744785,0.0000000000,110273.3,18.0,4000,2022-03-02 08:30:58.476967
9.0,0.0,8.4,6.5,0.0,0.0002747284,0.0000000000,110334.6,18.0,4000,2022-03-02 08:30:58.583694
9.0,0.0,8.4,6.5,0.0,0.0002748420,0.0000000000,110384.3,18.0,4000,2022-03-02 08:30:58.677350
9.0,0.0,8.4,6.5,0.0,0.0002749795,0.0000000000,110441.9,18.0,4000,2022-03-02 08:30:58.783639
9.0,0.0,8.4,6.5,0.0,0.0002752231,0.0000000000,110588.0,18.0,4000,2022-03-02 08:30:59.067589
9.0,0.0,8.4,6.6,0.0,0.0002756017,0.0000000000,110752.3,18.0,4000,2022-03-02 08:30:59.368320
