,carga,cpu_throttled_seconds,cpu_usage_seconds,dropped_packets,file_descriptors,memory_usage_bytes,memory_working_bytes,pods,receive_packets,transmit_packets
35,16000.0,0.16103592909526174,0.32790499326747546,0.3015410428011997,0.09898160945050292,0.0999999999999998,0.08303778086709361,2.0,0.38348979508028397,0.3045012016734101
36,17000.0,0.1263067446374893,0.32514147857984305,0.3494215742953694,0.10131457830945785,0.09999999999999981,0.07050508985699641,2.0,0.3650301584228617,0.2940861127869208
37,18000.0,0.10246737374563963,0.26012520553996415,0.31508176875356697,0.11516107653715241,0.09999999999999978,0.09832303772894921,2.0,0.31934270614299776,0.2506725931582683
38,19000.0,0.09874498182074411,0.29403235079547074,0.3604519699331114,0.12804980549504105,0.0999999999999998,0.0795371642025878,2.0,0.40630813949942485,0.3022682929918828
39,20000.0,0.10875149320606652,0.2892069202378576,0.3522049313696854,0.12397407942768948,0.09999999999999981,0.09516647321227398,2.0,0.38252677047164807,0.29181682759276173
40,1000.0,0.12268420252084217,0.08798530851172823,0.0,0.015135924499669998,0.11060606060606061,0.015580366146204784,3.0,0.09335991428390097,0.12396125449257242
41,2000.0,0.040838663171748196,0.16660781895751905,0.0,0.015509775338706913,0.14999999999999994,0.0058941639845910354,3.0,0.09689417272391276,0.11395146678219507
42,3000.0,0.04852531024752354,0.15537618153280325,0.0,0.03970939024960633,0.14999999999999994,0.0129770968228958,3.0,0.09712925733869432,0.10881312396269038
43,4000.0,0.18407417992296438,0.39833631844271905,0.001340695695904507,0.07380635651944174,0.15000000000000008,0.04490583494141336,3.0,0.3165740238205435,0.349427239691037
44,5000.0,0.17311318175049178,0.3538660799926252,0.011321766805933855,0.05059901511625058,0.15000000000000005,0.031060226995491214,3.0,0.3392794663756842,0.35789666073229676
45,6000.0,0.04063152702769216,0.0699271189233577,0.0,0.016624506945635397,0.14999999999999997,0.0037436857433360603,3.0,0.012370949858322041,0.012623369458528232
46,7000.0,0.009185496865154663,0.022501598500931377,0.00909508114648087,0.012199165380437887,0.14999999999999997,0.005112971853564058,3.0,0.04666584534516036,0.04661300913170917
47,8000.0,0.18417750731736318,0.31981558515855424,0.04079638219568964,0.11128867131268091,0.15000000000000002,0.0731721504488045,3.0,0.38943317616226325,0.38498532612675584
48,9000.0,0.2161337636905356,0.3349592767388365,0.0984706255681265,0.07071919676961692,0.15000000000000002,0.05584958182639994,3.0,0.27739148289597965,0.2778054359484971
49,10000.0,0.13279838905459235,0.320243073558097,0.14344159185412472,0.07434142488164096,0.15000000000000002,0.02755665139788196,3.0,0.34920469945232785,0.3384939582452562
50,11000.0,0.19065431320892406,0.3248641205313449,0.044184597023680834,0.06376316760470421,0.15000000000000002,0.034856655276295466,3.0,0.4027814426138931,0.39248769895164926
51,12000.0,0.23724798131559044,0.3333721226530219,0.10705494597188034,0.07368215143200135,0.15000000000000002,0.040228705153335834,3.0,0.4242315510656647,0.4001555656718135
52,13000.0,0.1612690652595752,0.2936358644590911,0.1789316408694564,0.05079531812725091,0.15000000000000002,0.02647315260944354,3.0,0.35125600591351486,0.329431569719821
53,14000.0,0.22455742772178197,0.3340319113667275,0.2593258479702949,0.09405547933459096,0.15000000000000002,0.03577577427241785,3.0,0.39381021313293085,0.3770616576522911
54,15000.0,0.13287622358042106,0.3644545108014021,0.373606312193654,0.1517438144088804,0.1500000000000002,0.08858024817258713,3.0,0.454052138982532,0.37610243793270587
55,16000.0,0.14844555245492624,0.3612672644198637,0.23531927974016223,0.19867454370910917,0.15000000000000024,0.15367998822386003,3.0,0.4353290029864948,0.34172462733954184
56,17000.0,0.14556559069494085,0.3442290522033047,0.27159110197703995,0.2013576467769104,0.15000000000000022,0.12572312306730554,3.0,0.4444194747705223,0.3460462194657287
57,18000.0,0.0905247923190325,0.30887868196004303,0.26989357953693466,0.18694295256999544,0.15000000000000024,0.12128851390401246,3.0,0.3934050159974728,0.303357135824598
58,19000.0,0.10047657076934449,0.3055827760779376,0.27934081521965903,0.1575373006345395,0.15000000000000024,0.11863690739997507,3.0,0.4116857952445484,0.30637270099575553
59,20000.0,0.08308279520907934,0.2897791433106736,0.28933322363816494,0.1213775229718055,0.15000000000000024,0.11404436914510382,3.0,0.3865692287675918,0.2929065479396226
60,1000.0,0.0010171040660783182,0.11798399548027406,0.0,0.006938069345385213,0.1698529411764706,0.03030821925208104,4.0,0.0542011319742878,0.06701690200405436
61,2000.0,0.0007961460505142096,0.17427391853419633,0.0,0.01795873628954688,0.20000000000000007,0.006059139485754188,4.0,0.09189580643951771,0.10484409991285334
62,3000.0,0.025354519315842053,0.20348905194607825,0.0,0.02948971796510812,0.20000000000000007,0.011870730394325917,4.0,0.07356098872176241,0.08191984354432653
63,4000.0,0.007728792085374374,0.1008208964630511,0.0,0.031130819674808703,0.20000000000000004,0.010253421185832511,4.0,0.07959309385944843,0.08740446905440442
64,5000.0,0.08306251984205909,0.45247436906494454,0.0028851368915618577,0.10741659301083072,0.20000000000000012,0.04152377574276587,4.0,0.34528684653607655,0.38041619737585947
65,6000.0,0.005530592533934338,0.04233904468491744,0.006564034099600874,0.024419291526134264,0.20000000000000007,0.03052578922867379,4.0,0.039590160568354474,0.04114195629626119
66,7000.0,0.08257311850152631,0.34777018078586175,0.02430877979294684,0.12499203763137907,0.2000000000000001,0.042810161828778774,4.0,0.3133513789401432,0.31131614396826585
67,8000.0,0.13651006414735195,0.3498279983386029,0.0520292142056038,0.09154670271469932,0.2000000000000001,0.03840153443320036,4.0,0.36011334236786985,0.3566341968631327
68,9000.0,0.021212652387592536,0.10364904282456588,0.002665207265266655,0.07464162135442412,0.20000000000000004,0.033538319529960725,4.0,0.08307386820688605,0.08246769975937329
69,10000.0,0.06636898120798394,0.32697840924591587,0.10475663418189674,0.11665086202548247,0.2000000000000001,0.042609223456227543,4.0,0.33387125060693235,0.33132777910286815
70,11000.0,0.07281351009554375,0.3199004869922411,0.08561188410029621,0.13684938261018692,0.2000000000000001,0.05729896648813097,4.0,0.3878683626955772,0.37671558009030165
71,12000.0,0.1317849177867041,0.32232433036651814,0.11663297415727635,0.14087193318885996,0.2000000000000001,0.07309295600874327,4.0,0.42441579774584576,0.4052415686511011
72,13000.0,0.14627965574692922,0.3544904213016533,0.15024962799171154,0.08562905681753219,0.2000000000000001,0.060904414725163405,4.0,0.42205875435393725,0.40444813128885776
73,14000.0,0.14009102538049048,0.31519899078259545,0.09542718167829524,0.12947027550516002,0.2000000000000001,0.050778777595221244,4.0,0.3419756647268985,0.32376076060810105
74,15000.0,0.12060910642833046,0.38193117980442876,0.2311184204328441,0.20891536338037522,0.19999999999999982,0.09831500416043813,4.0,0.4617910637570689,0.3918593735567591
75,16000.0,0.13327055346937947,0.3509543445314963,0.20811651831892047,0.21307242108666127,0.19999999999999965,0.15435754531871262,4.0,0.44935167995649833,0.3512961817032956
76,17000.0,0.1267857861773752,0.3458894513755939,0.11870933647717909,0.2042485196843714,0.19999999999999962,0.1613359946435547,4.0,0.41993490364706504,0.330392133527909
77,18000.0,0.063159658833874,0.30931190523613233,0.16964305638969707,0.17924246110404296,0.19999999999999965,0.12353975054783674,4.0,0.4180153052307674,0.3261323802658613
78,19000.0,0.09961511573846328,0.31933217364088967,0.2124066502565812,0.18583754930543642,0.19999999999999968,0.11408626945284435,4.0,0.42352038930639396,0.3134453248221382
79,20000.0,0.0978002702716151,0.30955746557993397,0.28662758023230994,0.2528332341339897,0.19999999999999968,0.15085835194301572,4.0,0.38840939495177146,0.2992743769409313
80,1000.0,0.0004923714213401748,0.24726208329071564,0.0,0.01022123134968273,0.20699999999999996,0.0020423315353129603,5.0,0.10242207712208944,0.1189615980829503
81,2000.0,0.0,0.18646894709091202,0.0,0.024508504700581534,0.25,0.004309774096679738,5.0,0.11851400539832226,0.13447932519260034
82,3000.0,0.00341678689607072,0.20360582253377357,0.0,0.03624047021405965,0.25,0.009253001401096814,5.0,0.1178868144298722,0.13332886153020593
83,4000.0,0.02169440036615435,0.15631855674645664,0.0,0.06664706699006133,0.25,0.018204883016346225,5.0,0.06856180737664044,0.07593575923671303
84,5000.0,0.0026276241460786317,0.1454884934130808,0.0,0.04992126720818198,0.25,0.00849253643065694,5.0,0.1239168075979706,0.13685717573632442
85,6000.0,0.003413906962344201,0.09014483595631453,0.0,0.03807713561615122,0.25,0.010978446319213738,5.0,0.03934376411646339,0.0416902650008311
86,7000.0,0.004963761635431861,0.080152628330715,0.010364264367790851,0.03070250656653639,0.25,0.015377156661235361,5.0,0.09420306958106121,0.09573705123925247
87,8000.0,0.0014627318936572759,0.05483835907369618,0.0,0.04366984889193772,0.25,0.012685822796480868,5.0,0.03990363160992704,0.04096369955691542
88,9000.0,0.07093801966156472,0.33338075540118073,0.01647961950853185,0.12130484847000027,0.25,0.040427666507212655,5.0,0.41512043506573504,0.4234730279502054
89,10000.0,0.05069457860881983,0.31344769750930424,0.027000562000427022,0.13118524720812696,0.25,0.05693049573439096,5.0,0.32826616614367815,0.32447591124964603
90,11000.0,0.0986563234805074,0.32496416878689555,0.05553363570802763,0.12168214224465299,0.25,0.06231689823903425,5.0,0.39720403386191244,0.3867690305186497
91,12000.0,0.05183915135773002,0.2931208037787496,0.0938225763833841,0.12905162064825929,0.25,0.05473339827075655,5.0,0.3544648405951843,0.3396674646852339
92,13000.0,0.09210198092041341,0.32421204174091817,0.10999803317380188,0.14804615723840556,0.25,0.04410463760058436,5.0,0.3265818828208874,0.3176361028886295
93,14000.0,0.11502673673721579,0.30650419865091605,0.12292179481830692,0.15356231778425655,0.25,0.0700907623770441,5.0,0.39722911790070226,0.36774421737393975
94,15000.0,0.09817084448100799,0.35622483907908875,0.14342807735854213,0.23837958828851738,0.25,0.10056108124987634,5.0,0.4631295747961919,0.3886831791074076
95,16000.0,0.138018041324314,0.3766132758402239,0.15652421100418548,0.20157602992770965,0.25,0.11436690124957223,5.0,0.4475788207632861,0.36767993824614414
96,17000.0,0.11815127729847698,0.3619917374057975,0.19872941943950329,0.21708579535710384,0.25,0.10804645907025542,5.0,0.47407008859072436,0.38770213114239593
97,18000.0,0.06549820244340279,0.34946671527377965,0.24730731740619516,0.20063453953009774,0.25,0.08467553542921895,5.0,0.45665407058138363,0.3755504779393439
98,19000.0,0.10271511291000175,0.32429671926409515,0.1983806197432878,0.2998244073748902,0.25,0.1387026253397182,5.0,0.4750587581986581,0.3608378464147612
99,20000.0,0.13778854287284723,0.34329264560201744,0.2217063268124837,0.2669116518787966,0.25,0.15430300841514685,5.0,0.4450343982415075,0.3341521148719205
100,1000.0,0.0,0.2032836841328763,0.0,0.008550358919077834,0.2600000000000001,0.028941199129607523,6.0,0.09646956123831818,0.1102518255198537
101,2000.0,0.0,0.2175563829868302,0.0,0.01731406848453667,0.2999999999999999,0.003110604315410055,6.0,0.1323021641821691,0.15031048262448074
102,3000.0,0.0,0.16963249024509156,0.0,0.03441605213513978,0.2999999999999999,0.0065356263994633835,6.0,0.08396028089195516,0.09406080134301785
103,4000.0,0.007748771334225523,0.19294894151921035,0.0,0.06484308008917852,0.2999999999999999,0.010203883625760395,6.0,0.07334295922138721,0.08241228753037698
104,5000.0,0.006149347064871167,0.1715836172885523,0.0,0.07765313917774903,0.2999999999999999,0.013570761927252546,6.0,0.11720093630651719,0.1306460873466228
105,6000.0,0.0020656510997878815,0.12823831517469,0.0,0.05055268860791069,0.2999999999999999,0.008493677391129077,6.0,0.08128126154983367,0.0885137018714496
106,7000.0,0.0032750429541878213,0.1444394191896835,0.015680968870505352,0.0852626764991711,0.29999999999999993,0.018303380398485225,6.0,0.10721882938219024,0.11404885524037743
107,8000.0,0.00788499832156229,0.415029925402868,0.04413107671483073,0.13586625126240973,0.3000000000000001,0.06008548069701912,6.0,0.37794970774643066,0.39738917808600394
108,9000.0,0.01136563978898674,0.39183112296487294,0.057135142151204556,0.16977981668858017,0.3000000000000001,0.06544754494148987,6.0,0.35854543961233626,0.3708439666862975
109,10000.0,0.040369511491501454,0.3605790103811036,0.0884773785186818,0.1772325256633266,0.3000000000000001,0.10420877347236411,6.0,0.3252835847163801,0.32852104606083227
110,11000.0,0.01831346518529899,0.35520975191747645,0.10353015502166489,0.1779699634956023,0.3000000000000001,0.07113155325688672,6.0,0.33713764761787435,0.33697737815603873
111,12000.0,0.030715908889184084,0.3413420903146852,0.11654816042149681,0.20146997574540024,0.3000000000000001,0.0738101359532541,6.0,0.3564196483570636,0.3544333224703095
112,13000.0,0.03915466439756228,0.3036061676022795,0.08690913262964661,0.1533425870348139,0.30000000000000004,0.08196578121641086,6.0,0.361750954786251,0.3520097460179927
113,14000.0,0.04026059702925343,0.3212230692620071,0.16537551480185717,0.16104564274689462,0.3000000000000001,0.05597471924025246,6.0,0.30204093701050705,0.2945425393752375
114,15000.0,0.06387413764980372,0.38683326289529696,0.16762532107116346,0.2675808868021602,0.3000000000000003,0.10919342922987496,6.0,0.4436015722883023,0.4034982427427646
115,16000.0,0.0722020310321291,0.41083966009978334,0.21893391958963937,0.3057620142487987,0.3000000000000003,0.15305976986824868,6.0,0.43139708876327787,0.3854142082744704
116,17000.0,0.058243509091147325,0.3763135825399556,0.25059392191103974,0.30539236102604317,0.30000000000000043,0.14503049946159807,6.0,0.4164969464439713,0.356313238028835
117,18000.0,0.0961866251267273,0.35875199037437694,0.1559018563228713,0.25366047039933987,0.3000000000000004,0.12268171634338691,6.0,0.4622048911481183,0.3594577070924893
118,19000.0,0.07863105546768405,0.3450346606056738,0.17757775089119743,0.296353065035538,0.30000000000000043,0.165995279600273,6.0,0.44312512833148554,0.3462513058998468
119,20000.0,0.09161215189735865,0.3496562159668978,0.2162547857192253,0.29018730779983226,0.30000000000000043,0.17642541840663845,6.0,0.4226306702827315,0.3336347655722963
120,1000.0,1.581668563912328e-05,0.24673499183562927,0.0,0.015413308180415024,0.3395833333333332,0.006037988694333689,7.0,0.12717280604492628,0.15051891890672206
121,2000.0,0.0,0.22097918431461858,0.0,0.02204810495626822,0.34999999999999987,0.005016835460667435,7.0,0.10154552174448687,0.11524975123030996
122,3000.0,0.0,0.1836838737645394,0.0,0.025185074029611846,0.34999999999999987,0.004606377177854282,7.0,0.0891714919305162,0.10112234053355175
123,4000.0,0.0006970010943512819,0.21696275383397123,0.0,0.025199794203395645,0.34999999999999987,0.005747026503274906,7.0,0.11866118023900457,0.13270505730164422
124,5000.0,0.0004745261163066325,0.173883228797981,0.0,0.05092649304619806,0.34999999999999987,0.012179894607504658,7.0,0.08246466850877347,0.09266191465789371
125,6000.0,0.004577651236502689,0.15312360652008866,0.0,0.08419694408375594,0.34999999999999987,0.01196949055265901,7.0,0.10930662865121409,0.1213564145188019
126,7000.0,0.006882583548903566,0.11555063189192273,0.0,0.05494851001625141,0.34999999999999987,0.00816544286984293,7.0,0.06110725872214108,0.06578286137202245
127,8000.0,0.00034398740925149323,0.09523567228909202,0.009081174294574937,0.0517159244650241,0.34999999999999987,0.009569928020871286,7.0,0.059336372222906664,0.061913379258888214
128,9000.0,0.003205104035084755,0.3739015238436791,0.08457683767458891,0.1552192305493626,0.3499999999999998,0.0717592889923333,7.0,0.35674619796586043,0.36643248845655985
129,10000.0,0.012286987485744272,0.34097593519351616,0.09141089648203005,0.13284837744621658,0.3499999999999998,0.04821524956456435,7.0,0.31155749934978716,0.31912431564830923
130,11000.0,0.0055594103329065095,0.1651163478812672,0.0,0.0987823700908935,0.34999999999999987,0.024003725391535266,7.0,0.13871313853080516,0.13781286980837504
131,12000.0,0.02853954554209735,0.32132755080365605,0.06822979682089365,0.17110272680500768,0.3499999999999998,0.05760533185982197,7.0,0.3912453228673507,0.3945679723892237
132,13000.0,0.03738678246210664,0.3819932821340424,0.06875179459743345,0.1951234275222694,0.3499999999999998,0.07744754671438736,7.0,0.3811106682416715,0.3719868405910903
133,14000.0,0.0511396782740086,0.3188797630725079,0.09119860628058718,0.1649776793834417,0.3499999999999998,0.0663418169214854,7.0,0.40032270468638576,0.3963342701555756
134,15000.0,0.06426956408625652,0.38777994815908445,0.12342017040828275,0.38174301978856057,0.3500000000000002,0.1923999888434676,7.0,0.42736852563516625,0.3832764098204688
135,16000.0,0.1030572965519259,0.40263099869001895,0.16628422823925357,0.38504517453239795,0.35000000000000026,0.20422660890548155,7.0,0.4466509051158552,0.380658509835979
136,17000.0,0.10405753560566622,0.3824978621959099,0.1659232919444025,0.3923367149057424,0.35000000000000026,0.17607763615704833,7.0,0.45387007325556045,0.3799261735915157
137,18000.0,0.030206726373151534,0.3425206304710217,0.1102977190286312,0.5316153858803796,0.3500000000000004,0.22804250822239075,7.0,0.43412590858691624,0.35324628333771174
138,19000.0,0.05761138464624776,0.3235164615652572,0.1816621583700864,0.35765265010113634,0.3500000000000004,0.19526766883102684,7.0,0.4280611805765338,0.3388417045844747
139,20000.0,0.08855009770692772,0.3575776489817599,0.1576847872947001,0.3225255816612359,0.3500000000000004,0.18998186345288604,7.0,0.43856478994702486,0.33798569884539265
140,1000.0,0.0,0.23702284292320341,0.0,0.014536100154347453,0.368,0.018726746826902795,8.0,0.12502589626709376,0.14273545120390993
141,2000.0,0.0,0.23012584944624145,0.0,0.028397073114960262,0.40000000000000013,0.002860662397348099,8.0,0.10083672128454683,0.11415736459821156
142,3000.0,0.0,0.15702724860600195,0.0,0.029829323033561256,0.40000000000000013,0.008139456114763051,8.0,0.08034452651707903,0.09087238181121994
143,4000.0,0.0,0.19460929235110702,0.0,0.05582232893157263,0.40000000000000013,0.014603606345139025,8.0,0.10003121021723954,0.11280972108461329
144,5000.0,0.0,0.17443816262961032,0.0,0.05928442805693706,0.40000000000000013,0.01280671674693734,8.0,0.09125251529711305,0.10282734368124986
145,6000.0,0.002959025380300384,0.15618178531471968,0.0,0.0613102383810667,0.40000000000000013,0.011175506766463382,8.0,0.10536651472218801,0.11702052373019764
146,7000.0,0.005231164249053686,0.13702155699278146,0.0,0.06902352777845833,0.4000000000000001,0.01593904907442825,8.0,0.09820494318215152,0.10861992214080865
147,8000.0,0.0028698293127331336,0.12140737087815946,0.0,0.07067316722607411,0.4000000000000001,0.011304643813440889,8.0,0.036739588283262056,0.04072376749003229
148,9000.0,0.0015507766562513688,0.09428073101864308,0.0009416925433446772,0.06656540167087244,0.4000000000000001,0.012656979289088963,8.0,0.056418686237584836,0.05772552781562644
149,10000.0,0.00023836830001678106,0.10796392155513235,0.007921997285709727,0.08882544614484447,0.4000000000000001,0.02001533766845723,8.0,0.08745682626876056,0.08846803662877348
150,11000.0,0.0014552615607313162,0.11305638753607947,0.008893840818900883,0.08815963360133969,0.4000000000000001,0.015528246689549682,8.0,0.0598143330265456,0.0573952190825764
151,12000.0,0.007704020262030616,0.41107847475102305,0.1444377227993566,0.2425184359458069,0.4000000000000002,0.0955523004850343,8.0,0.4041557499349787,0.41281778776617223
152,13000.0,0.017825176615206315,0.34108386389346596,0.08955664956123885,0.20442700889879759,0.4000000000000002,0.0884751314500091,8.0,0.38635908176255596,0.3839935978001464
153,14000.0,0.015055942572524234,0.3598361473294846,0.09656535525053193,0.22703224146801576,0.4000000000000002,0.09134318157959889,8.0,0.3893999014414192,0.38092934940802964
154,15000.0,0.05631772352245869,0.3991716795505452,0.19380780634756684,0.3903408654102036,0.3999999999999997,0.19052107646400915,8.0,0.3803277922453089,0.35790623104174213
155,16000.0,0.028807127337509567,0.34842445636586383,0.14804035672513777,0.29831637088332863,0.3999999999999997,0.10087026778242125,8.0,0.43573275331042133,0.4059144045528529
156,17000.0,0.048605340455663615,0.38585470055663706,0.10796837329024737,0.43145959682574325,0.3999999999999995,0.20007260633208052,8.0,0.40761208238601365,0.3403397052425328
157,18000.0,0.04040463417903728,0.36255147217626094,0.12723318344165557,0.44530483000653664,0.3999999999999995,0.21232168300156454,8.0,0.4224280763400484,0.36540012163054775
158,19000.0,0.05024026100466912,0.350210399366504,0.1173462150515845,0.4315726290516206,0.39999999999999947,0.20648454855988854,8.0,0.428386842429469,0.35074563214578247
159,20000.0,0.05975951369660866,0.3583424031206303,0.15892374497239112,0.47381307735449396,0.39999999999999947,0.1899708273572323,8.0,0.42794455413896093,0.3474833691584861
160,1000.0,0.0,0.2528161849109453,0.0,0.0260425598810953,0.40416666666666684,0.02769259147952553,9.0,0.11829781117818572,0.1349465568244126
161,2000.0,0.0,0.21921670979151425,0.0,0.01751249950529662,0.44999999999999984,0.004899555254162063,9.0,0.12835492461216252,0.14612218692380072
162,3000.0,0.0,0.20745024782605428,0.0,0.019976244466040384,0.4499999999999998,0.00399915377561875,9.0,0.09960622196669998,0.11816992756157564
163,4000.0,0.0,0.1862875168870869,0.0,0.04100154347453267,0.44999999999999984,0.01116664430401093,9.0,0.06453339903905383,0.07247801688249271
164,5000.0,0.0,0.2302584835951711,0.0,0.07606928485679983,0.44999999999999984,0.02603574565705711,9.0,0.1386691634840458,0.15473325796909163
165,6000.0,0.0,0.17837266570549173,0.0,0.0620998399359744,0.4499999999999999,0.009863432737455331,9.0,0.0972853270912899,0.10865594418533286
166,7000.0,0.0,0.14106797633114163,0.0,0.0630415431478714,0.44999999999999996,0.009284580608804757,9.0,0.07699654458309134,0.08485278668792853
167,8000.0,0.0039201882269787715,0.12756651203219208,0.0,0.06257308118052417,0.44999999999999996,0.009595515824944107,9.0,0.05295014951784694,0.05657395059806263
168,9000.0,0.0,0.11147196179983698,0.0,0.06687572988379024,0.44999999999999996,0.03549944904850927,9.0,0.0812509899857442,0.08704988964521751
169,10000.0,0.0015618733875951947,0.14026569395048172,0.0002920438900246151,0.08245895760901766,0.44999999999999996,0.03190594240134195,9.0,0.07448900735829406,0.07421921394316419
170,11000.0,0.0005894504271979887,0.12967525943712582,0.0056447911886186326,0.0784813925570228,0.45,0.012605555465068665,9.0,0.0737067882222496,0.07441158352907727
171,12000.0,0.0024802060739028396,0.37393623350511795,0.07894878924493157,0.20994280064967166,0.44999999999999973,0.09306718941129066,9.0,0.3428597931719195,0.3597534243411635
