pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
10.0,0.0,0.0,0.0,0.0,0.0013357436,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.189154
10.0,0.0,0.0,0.0,0.0,0.0013357254,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.227074
10.0,0.0,0.0,0.0,0.0,0.0013357073,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.265043
10.0,0.0,0.0,0.0,0.0,0.0013344659,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.303448
10.0,0.0,0.0,0.0,0.0,0.0013344417,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.343554
10.0,0.0,0.0,0.0,0.0,0.0013344168,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.383290
10.0,0.0,0.0,0.0,0.0,0.0013343883,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.429871
10.0,0.0,0.0,0.0,0.0,0.0013343628,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.505606
10.0,0.0,0.0,0.0,0.0,0.0013343168,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.546449
10.0,0.0,0.0,0.0,0.0,0.0013342714,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.618952
10.0,0.0,0.0,0.0,0.0,0.0013342447,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:00.716103
10.0,0.0,0.0,0.0,0.0,0.0013325669,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:01.246175
10.0,0.0,0.0,0.0,0.0,0.0013336964,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:01.430204
10.0,0.0,0.0,0.0,0.0,0.0013283297,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:02.514924
10.0,0.0,0.0,0.0,0.0,0.0013268212,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:03.523242
10.0,0.0,0.0,0.0,0.0,0.0013248057,0.0000000000,0.0,20.0,10000,2021-08-16 20:39:03.626125
10.0,0.0,0.0,0.0,0.0,0.0013233145,0.0000000000,392447.9,20.0,10000,2021-08-16 20:39:03.736114
10.0,12.9,24.2,15.9,0.0,0.0068088753,0.0000000000,392447.9,20.0,10000,2021-08-16 20:39:03.774996
