pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,load,date
10.0,477.9,35034.7,29179.7,0.0,2.6266349721,0.0018117422,66562925.6,20.0,11000,2021-08-16 21:27:26.523752
10.0,477.9,35034.2,29179.3,0.0,2.6266345376,0.0018117422,66562796.2,20.0,11000,2021-08-16 21:27:26.562629
10.0,477.9,35033.7,29178.9,0.0,2.6266341031,0.0018117422,66562666.9,20.0,11000,2021-08-16 21:27:26.601928
10.0,477.9,35033.2,29178.5,0.0,2.6266336574,0.0018117422,66562534.2,20.0,11000,2021-08-16 21:27:26.641434
10.0,477.9,35032.7,29178.1,0.0,2.6266332229,0.0018117422,66562404.9,20.0,11000,2021-08-16 21:27:26.681055
10.0,477.9,35032.2,29177.7,0.0,2.6266327326,0.0018117422,66562259.0,20.0,11000,2021-08-16 21:27:26.725788
10.0,477.9,35031.7,29177.2,0.0,2.6266322870,0.0018117422,66562123.0,20.0,11000,2021-08-16 21:27:26.805497
10.0,477.9,35030.7,29176.4,0.0,2.6266313956,0.0018117422,66561861.0,20.0,11000,2021-08-16 21:27:26.844387
10.0,477.9,35030.2,29176.0,0.0,2.6266309723,0.0018117422,66561628.8,20.0,11000,2021-08-16 21:27:26.913319
10.0,477.9,35029.4,29175.3,0.0,2.6266301923,0.0018117422,66561502.8,20.0,11000,2021-08-16 21:27:26.952125
10.0,477.9,35028.9,29174.9,0.0,2.6266297690,0.0018117422,66561376.8,20.0,11000,2021-08-16 21:27:26.989643
10.0,477.9,35028.5,29174.5,0.0,2.6256773963,0.0018117422,66656481.7,20.0,11000,2021-08-16 21:27:27.027237
10.0,477.9,35028.0,29174.2,0.0,2.6256769841,0.0018117422,66656359.0,20.0,11000,2021-08-16 21:27:27.064907
10.0,477.9,35027.5,29173.8,0.0,2.6256765607,0.0018117422,66656233.0,20.0,11000,2021-08-16 21:27:27.102829
10.0,477.9,35027.1,29173.4,0.0,2.6256761373,0.0018117422,66656107.0,20.0,11000,2021-08-16 21:27:27.140576
10.0,477.9,35026.6,29173.0,0.0,2.6256757251,0.0018117422,66655984.2,20.0,11000,2021-08-16 21:27:27.177876
